nasa_id,lat,lon,elev,fclt,distance_deg
ISS053-E-180509,43.1,16.3,-59.0,50.0,14.737271269561951
ISS053-E-180512,43.2,16.5,-59.0,50.0,14.892330508562416
ISS053-E-180518,43.4,16.9,-58.0,50.0,15.202536410536982
ISS053-E-180538,44.0,18.3,-57.0,50.0,16.27600332157199
ISS053-E-180543,44.2,18.7,-57.0,50.0,16.58544432558227
ISS053-E-180548,44.4,19.1,-57.0,50.0,16.89468194581948
ISS053-E-180549,44.4,19.2,-56.0,50.0,16.965544967736044
ISS053-E-180583,45.5,21.7,-54.0,50.0,18.867009839439408
ISS053-E-180595,45.8,22.7,-54.0,50.0,19.60128026355255
ISS053-E-180609,46.2,23.8,-53.0,50.0,20.413697712829396
ISS053-E-180617,46.5,24.4,-52.0,50.0,20.866038312056045
ISS053-E-180621,46.6,24.7,-52.0,50.0,21.084498930733425
ISS053-E-180632,46.9,25.6,-51.0,50.0,21.737337303517673
ISS053-E-180635,47.0,25.9,-51.0,50.0,21.954092150049235
ISS053-E-180638,47.1,26.1,-51.0,50.0,22.10300564974877
ISS053-E-180645,47.2,26.7,-50.0,50.0,22.520920925428886
ISS053-E-37303,30.3,9.3,-29.0,50.0,13.94644567237838
ISS053-E-37341,41.5,24.8,-36.0,50.0,21.02282655413007
ISS053-E-240450,51.8,1.5,-59.0,56.0,12.202399731739346
ISS053-E-84309,45.7,-27.0,-34.0,78.0,18.41362788062002
ISS053-E-84315,42.1,-19.0,-41.0,65.0,12.228659746481885
ISS053-E-84326,31.6,-3.6,-58.0,78.0,8.414019767716388
ISS053-E-49693,48.7,-31.9,-24.0,50.0,22.25160132670223
ISS053-E-49696,49.9,-26.9,-27.0,50.0,19.472794566192015
ISS053-E-357245,33.1,-3.3,-54.0,70.0,6.904194049422872
ISS053-E-180312,35.4,3.8,-71.0,50.0,7.074722132603783
ISS053-E-180320,35.8,4.3,-71.0,50.0,7.124771942425834
ISS053-E-180332,36.3,5.0,-70.0,50.0,7.294177999876124
ISS053-E-180337,36.5,5.2,-70.0,50.0,7.324911448866347
ISS053-E-180348,36.9,5.9,-69.0,50.0,7.623610189775641
ISS053-E-180366,37.7,6.9,-68.0,50.0,8.040693545441382
ISS053-E-180373,37.9,7.4,-67.0,50.0,8.350652613889126
ISS053-E-180385,38.4,8.1,-67.0,50.0,8.74330557777122
ISS053-E-180392,38.7,8.5,-66.0,50.0,8.980799986314944
ISS053-E-180401,39.1,9.1,-66.0,50.0,9.365940339257493
ISS053-E-180402,39.1,9.1,-66.0,50.0,9.365940339257493
ISS053-E-180408,39.3,9.5,-65.0,50.0,9.64192700659367
ISS053-E-180415,39.6,10.0,-65.0,50.0,9.986834410898389
ISS053-E-180418,39.7,10.1,-65.0,50.0,10.052614641194813
ISS053-E-180425,40.0,10.6,-64.0,50.0,10.408068595436614
ISS053-E-180458,41.2,12.7,-62.0,50.0,11.964334917862196
ISS053-E-180461,41.3,13.0,-62.0,50.0,12.19111616445142
ISS053-E-180524,43.6,17.3,-58.0,50.0,15.512795259299661
ISS053-E-180527,43.7,17.5,-58.0,50.0,15.667922000948055
ISS053-E-180542,44.2,18.6,-57.0,50.0,16.51431419588622
ISS053-E-180553,44.5,19.5,-56.0,50.0,17.19066749564403
ISS053-E-180559,44.7,19.9,-56.0,50.0,17.498937691560574
ISS053-E-180563,44.8,20.2,-56.0,50.0,17.723284858785423
ISS053-E-180566,44.9,20.4,-55.0,50.0,17.87707095262348
ISS053-E-180568,45.0,20.6,-55.0,50.0,18.03076336464441
ISS053-E-180571,45.1,20.8,-55.0,50.0,18.184356677241784
ISS053-E-180574,45.2,21.0,-55.0,50.0,18.337845631131984
ISS053-E-180577,45.3,21.3,-55.0,50.0,18.560876785636207
ISS053-E-180580,45.4,21.5,-55.0,50.0,18.714002852759045
ISS053-E-180619,46.5,24.6,-52.0,50.0,21.002331553636328
ISS053-E-180648,47.3,26.9,-50.0,50.0,22.668926480948954
ISS053-E-37310,33.3,12.8,-31.0,50.0,14.308255791837313
ISS053-E-37312,34.0,13.7,-32.0,50.0,14.593941021201093
ISS053-E-84304,47.1,-30.8,-31.0,78.0,21.22827139269915
ISS053-E-84324,32.6,-4.8,-56.0,78.0,7.540339323773665
ISS053-E-49692,48.6,-32.4,-24.0,50.0,22.554659827760357
ISS053-E-49695,49.4,-29.1,-25.0,50.0,20.65251357740134
ISS053-E-180351,37.1,6.1,-69.0,50.0,7.6802247053226855
ISS053-E-180357,37.3,6.4,-68.0,50.0,7.8170631207607695
ISS053-E-180375,38.0,7.5,-67.0,50.0,8.39596004664339
ISS053-E-180378,38.1,7.7,-67.0,50.0,8.518248375669511
ISS053-E-180390,38.6,8.4,-66.0,50.0,8.9257454057774
ISS053-E-180413,39.5,9.8,-65.0,50.0,9.84539347753243
ISS053-E-180422,39.9,10.4,-64.0,50.0,10.263310007108968
ISS053-E-180434,40.3,11.2,-64.0,50.0,10.846421775103693
ISS053-E-180444,40.7,11.8,-63.0,50.0,11.287446038694549
ISS053-E-180447,40.8,12.0,-63.0,50.0,11.437040601032315
ISS053-E-180450,40.9,12.2,-63.0,50.0,11.587077503245533
ISS053-E-180455,41.1,12.6,-62.0,50.0,11.888369313670761
ISS053-E-180501,42.8,15.7,-59.0,50.0,14.272392173847205
ISS053-E-180515,43.3,16.7,-59.0,50.0,15.047422161357796
ISS053-E-180530,43.8,17.8,-58.0,50.0,15.894718706067225
ISS053-E-180560,44.7,20.0,-56.0,50.0,17.569410666232237
ISS053-E-180585,45.5,21.9,-54.0,50.0,19.005809518622794
ISS053-E-180587,45.6,22.0,-54.0,50.0,19.089145868609155
ISS053-E-180588,45.6,22.1,-54.0,50.0,19.15841598128819
ISS053-E-180606,46.2,23.5,-53.0,50.0,20.208156676940845
ISS053-E-180612,46.3,24.0,-52.0,50.0,20.564635187590618
ISS053-E-180624,46.7,25.0,-52.0,50.0,21.302537679219874
ISS053-E-180630,46.8,25.5,-51.0,50.0,21.655728881302558
ISS053-E-180637,47.0,26.0,-51.0,50.0,22.02163453871999
ISS053-E-37301,28.4,7.3,-28.0,50.0,14.369320806036413
ISS053-E-37313,34.1,13.8,-32.0,50.0,14.618154891742765
ISS053-E-37334,41.0,24.0,-36.0,50.0,20.47349589412234
ISS053-E-37340,41.4,24.8,-36.0,50.0,21.032085885291735
ISS053-E-84305,46.8,-29.9,-31.0,78.0,20.573064898793238
ISS053-E-84311,44.0,-22.8,-37.0,78.0,15.206527207278937
ISS053-E-84318,37.6,-11.4,-49.0,65.0,6.96902219087137
ISS053-E-49694,48.9,-31.4,-24.0,50.0,21.97404503303582
ISS053-E-55039,45.2,12.7,-47.0,70.0,12.644744540617888
ISS053-E-180347,36.9,5.8,-69.0,50.0,7.552237022959385
ISS053-E-180371,37.9,7.2,-67.0,50.0,8.200471176072613
ISS053-E-180374,38.0,7.4,-67.0,50.0,8.320639159452286
ISS053-E-180377,38.1,7.6,-67.0,50.0,8.442703440519567
ISS053-E-180384,38.4,8.0,-67.0,50.0,8.667280710830376
ISS053-E-180395,38.8,8.7,-66.0,50.0,9.113488785789194
ISS053-E-180432,40.3,11.0,-64.0,50.0,10.694093391623065
ISS053-E-180438,40.5,11.4,-63.0,50.0,10.989701314739083
ISS053-E-180474,41.8,13.8,-61.0,50.0,12.804202418177038
ISS053-E-180492,42.5,15.1,-60.0,50.0,13.808198057727063
ISS053-E-180502,42.8,15.8,-59.0,50.0,14.34549400614239
ISS053-E-180508,43.0,16.2,-59.0,50.0,14.655074296626685
ISS053-E-180528,43.7,17.6,-58.0,50.0,15.739747427255432
ISS053-E-180546,44.3,18.9,-57.0,50.0,16.740091987955243
ISS053-E-180550,44.4,19.2,-56.0,50.0,16.965544967736044
ISS053-E-180567,45.0,20.5,-55.0,50.0,17.9607104339022
ISS053-E-180572,45.1,20.9,-55.0,50.0,18.25428682743185
ISS053-E-180578,45.3,21.3,-55.0,50.0,18.560876785636207
ISS053-E-180591,45.7,22.3,-54.0,50.0,19.310894447650917
ISS053-E-180620,46.6,24.6,-52.0,50.0,21.01649660569014
ISS053-E-180625,46.7,25.0,-52.0,50.0,21.302537679219874
ISS053-E-180639,47.1,26.2,-51.0,50.0,22.170413063024725
ISS053-E-37314,34.2,13.9,-32.0,50.0,14.643245519351987
ISS053-E-37326,39.8,22.0,-35.0,50.0,19.116899767910155
ISS053-E-37337,41.3,24.5,-36.0,50.0,20.817503462800985
ISS053-E-357243,33.9,-4.4,-53.0,70.0,6.2014961437638725
ISS053-E-357249,31.3,-1.3,-56.0,70.0,8.808456197122728
ISS053-E-180319,35.7,4.2,-71.0,50.0,7.1241501692104565
ISS053-E-180325,36.0,4.5,-70.0,50.0,7.132317410341884
ISS053-E-180345,36.8,5.7,-69.0,50.0,7.527122379852093
ISS053-E-180380,38.2,7.8,-67.0,50.0,8.566569614002557
ISS053-E-180383,38.3,8.0,-67.0,50.0,8.692147447074397
ISS053-E-180399,39.0,9.0,-66.0,50.0,9.306157819790686
ISS053-E-180410,39.4,9.6,-65.0,50.0,9.704871987014624
ISS053-E-180424,39.9,10.5,-64.0,50.0,10.339748081092258
ISS053-E-180427,40.1,10.7,-64.0,50.0,10.477217688661545
ISS053-E-180429,40.1,10.9,-64.0,50.0,10.629845379832876
ISS053-E-180431,40.2,11.0,-64.0,50.0,10.699663638734183
ISS053-E-180441,40.6,11.6,-63.0,50.0,11.13832279236486
ISS053-E-180457,41.2,12.7,-62.0,50.0,11.964334917862196
ISS053-E-180462,41.4,13.0,-62.0,50.0,12.192988700336743
ISS053-E-180478,42.0,14.1,-61.0,50.0,13.037001756334242
ISS053-E-180489,42.4,14.9,-60.0,50.0,13.653676066518758
ISS053-E-180493,42.5,15.1,-60.0,50.0,13.808198057727063
ISS053-E-180504,42.9,15.9,-59.0,50.0,14.427291269689116
ISS053-E-180510,43.1,16.3,-59.0,50.0,14.737271269561951
ISS053-E-180522,43.5,17.2,-58.0,50.0,15.429773821341744
ISS053-E-180535,43.9,18.1,-57.0,50.0,16.121224291474707
ISS053-E-180536,44.0,18.2,-57.0,50.0,16.2045896303284
ISS053-E-180541,44.1,18.6,-57.0,50.0,16.502032752604762
ISS053-E-180579,45.3,21.4,-55.0,50.0,18.630545493413408
ISS053-E-180601,46.0,23.1,-53.0,50.0,19.90500791368333
ISS053-E-180611,46.3,23.9,-53.0,50.0,20.49624113451336
ISS053-E-180623,46.6,24.9,-52.0,50.0,21.220553442287297
ISS053-E-37324,39.4,21.3,-35.0,50.0,18.648066943520206
ISS053-E-37327,40.0,22.3,-35.0,50.0,19.315183819739794
ISS053-E-37335,41.2,24.3,-36.0,50.0,20.677702340251784
ISS053-E-37345,41.7,25.4,-36.0,50.0,21.452060459028676
ISS053-E-240455,51.3,-13.1,-59.0,56.0,13.296669160620535
ISS053-E-84314,42.5,-19.6,-40.0,65.0,12.706565664387854
ISS053-E-84317,41.3,-17.4,-42.0,65.0,10.989490940941822
ISS053-E-84323,32.7,-5.0,-56.0,78.0,7.474987322591062
ISS053-E-84329,30.4,-2.3,-59.0,78.0,9.61692638570309
ISS053-E-49698,50.1,-25.8,-27.0,50.0,18.89592761969218
ISS053-E-357242,34.1,-4.7,-53.0,70.0,6.05362795533611
ISS053-E-357248,31.3,-1.3,-56.0,70.0,8.808456197122728
ISS053-E-180326,36.0,4.6,-70.0,50.0,7.197603352264518
ISS053-E-180328,36.1,4.7,-70.0,50.0,7.205221742462576
ISS053-E-180335,36.4,5.1,-70.0,50.0,7.308549570855802
ISS053-E-180340,36.6,5.4,-69.0,50.0,7.412793747961696
ISS053-E-180354,37.2,6.2,-69.0,50.0,7.711204914764446
ISS053-E-180364,37.6,6.8,-68.0,50.0,8.000662530313944
ISS053-E-180369,37.8,7.1,-68.0,50.0,8.157083798060887
ISS053-E-180400,39.0,9.0,-66.0,50.0,9.306157819790686
ISS053-E-180409,39.4,9.6,-65.0,50.0,9.704871987014624
ISS053-E-180469,41.6,13.5,-61.0,50.0,12.572818339250595
ISS053-E-180473,41.8,13.8,-61.0,50.0,12.804202418177038
ISS053-E-180479,42.0,14.2,-61.0,50.0,13.111209700624851
ISS053-E-180480,42.0,14.2,-61.0,50.0,13.111209700624851
ISS053-E-180490,42.4,14.9,-60.0,50.0,13.653676066518758
ISS053-E-180496,42.6,15.3,-60.0,50.0,13.962833331969167
ISS053-E-180513,43.2,16.5,-59.0,50.0,14.892330508562416
ISS053-E-180525,43.6,17.4,-58.0,50.0,15.584762994437376
ISS053-E-180540,44.1,18.5,-57.0,50.0,16.43074575896052
ISS053-E-180551,44.5,19.3,-56.0,50.0,17.049207621384575
ISS053-E-180565,44.9,20.4,-55.0,50.0,17.87707095262348
ISS053-E-180576,45.2,21.2,-55.0,50.0,18.477444122980405
ISS053-E-180594,45.8,22.6,-54.0,50.0,19.53225184562946
ISS053-E-180640,47.1,26.3,-51.0,50.0,22.23783634725115
ISS053-E-180643,47.2,26.5,-51.0,50.0,22.386297119029518
ISS053-E-37308,32.3,11.6,-31.0,50.0,14.052269077782311
ISS053-E-37315,34.4,14.1,-32.0,50.0,14.696030449012842
ISS053-E-37318,34.8,14.7,-32.0,50.0,14.959900533778095
ISS053-E-84330,30.4,-2.3,-59.0,78.0,9.61692638570309
ISS053-E-180311,35.4,3.8,-71.0,50.0,7.074722132603783
ISS053-E-180317,35.6,4.1,-71.0,50.0,7.125635523237072
ISS053-E-180318,35.7,4.2,-71.0,50.0,7.1241501692104565
ISS053-E-180327,36.1,4.7,-70.0,50.0,7.205221742462576
ISS053-E-180334,36.3,5.1,-70.0,50.0,7.361959565549826
ISS053-E-180356,37.3,6.3,-68.0,50.0,7.743934038725193
ISS053-E-180359,37.4,6.5,-68.0,50.0,7.8518670540440185
ISS053-E-180361,37.5,6.6,-68.0,50.0,7.888346323332414
ISS053-E-180367,37.7,7.0,-68.0,50.0,8.115223221110725
ISS053-E-180370,37.8,7.2,-68.0,50.0,8.231920971187797
ISS053-E-180382,38.3,7.9,-67.0,50.0,8.61625603499298
ISS053-E-180388,38.5,8.3,-66.0,50.0,8.871920352821125
ISS053-E-180398,38.9,8.9,-66.0,50.0,9.247478830186298
ISS053-E-180407,39.3,9.5,-65.0,50.0,9.64192700659367
ISS053-E-180421,39.8,10.3,-64.0,50.0,10.195789234660904
ISS053-E-180433,40.3,11.1,-64.0,50.0,10.77025909815384
ISS053-E-180436,40.4,11.3,-63.0,50.0,10.917693870097995
ISS053-E-180452,41.0,12.4,-63.0,50.0,11.737529162978031
ISS053-E-180464,41.4,13.2,-62.0,50.0,12.342976270899204
ISS053-E-180470,41.7,13.6,-61.0,50.0,12.651020994360715
ISS053-E-180471,41.7,13.6,-61.0,50.0,12.651020994360715
ISS053-E-180481,42.1,14.3,-61.0,50.0,13.19092864964239
ISS053-E-180482,42.1,14.4,-61.0,50.0,13.265001234046931
ISS053-E-180487,42.3,14.7,-60.0,50.0,13.499280943681665
ISS053-E-180498,42.7,15.5,-60.0,50.0,14.117568866935489
ISS053-E-180503,42.8,15.8,-59.0,50.0,14.34549400614239
ISS053-E-180506,42.9,16.0,-59.0,50.0,14.500252180587584
ISS053-E-180520,43.4,17.0,-58.0,50.0,15.274788636495465
ISS053-E-180537,44.0,18.3,-57.0,50.0,16.27600332157199
ISS053-E-180556,44.6,19.7,-56.0,50.0,17.344840858517976
ISS053-E-180586,45.6,22.0,-54.0,50.0,19.089145868609155
ISS053-E-180592,45.7,22.4,-54.0,50.0,19.380043613458994
ISS053-E-180597,45.9,22.8,-53.0,50.0,19.68432348603496
ISS053-E-180600,46.0,23.1,-53.0,50.0,19.90500791368333
ISS053-E-180603,46.1,23.3,-53.0,50.0,20.056656668577443
ISS053-E-180610,46.3,23.8,-53.0,50.0,20.427863992544896
ISS053-E-180626,46.7,25.1,-52.0,50.0,21.370437490720384
ISS053-E-37302,29.7,8.6,-29.0,50.0,14.000362010402524
ISS053-E-37309,32.9,12.3,-31.0,50.0,14.178867528825911
ISS053-E-37322,38.7,20.2,-34.0,50.0,17.93655286252026
ISS053-E-37329,40.4,22.9,-35.0,50.0,19.715310617107818
ISS053-E-37332,40.6,23.3,-35.0,50.0,19.99239732798735
ISS053-E-37333,41.0,24.0,-36.0,50.0,20.47349589412234
ISS053-E-37342,41.5,25.0,-36.0,50.0,21.171993621905468
ISS053-E-37347,41.9,25.6,-36.0,50.0,21.584027845143087
ISS053-E-37348,42.2,26.3,-36.0,50.0,22.0794355691374
ISS053-E-84308,46.2,-28.3,-33.0,78.0,19.38763160403797
ISS053-E-84327,31.4,-3.5,-58.0,78.0,8.609534221847792
ISS053-E-49697,49.9,-26.6,-27.0,50.0,19.293158351675128
ISS053-E-357247,32.3,-2.5,-55.0,70.0,7.710535971735554
ISS053-E-180314,35.5,3.9,-71.0,50.0,7.0681655485969115
ISS053-E-180329,36.1,4.8,-70.0,50.0,7.271466733298153
ISS053-E-180350,37.0,6.0,-69.0,50.0,7.6510184138596955
ISS053-E-180360,37.4,6.6,-68.0,50.0,7.925430510539634
ISS053-E-180365,37.6,6.9,-68.0,50.0,8.07491682705246
ISS053-E-180381,38.3,7.8,-67.0,50.0,8.540389158902208
ISS053-E-180404,39.2,9.3,-65.0,50.0,9.503396848300627
ISS053-E-180414,39.6,9.9,-65.0,50.0,9.910270447109307
ISS053-E-180417,39.7,10.1,-65.0,50.0,10.052614641194813
ISS053-E-180428,40.1,10.8,-64.0,50.0,10.553533192068343
ISS053-E-180435,40.4,11.2,-64.0,50.0,10.84161362292668
ISS053-E-180440,40.6,11.6,-63.0,50.0,11.13832279236486
ISS053-E-180456,41.2,12.6,-62.0,50.0,11.889097836852939
ISS053-E-180468,41.6,13.4,-62.0,50.0,12.498078596098459
ISS053-E-180486,42.2,14.6,-60.0,50.0,13.418963056544552
ISS053-E-180499,42.7,15.5,-60.0,50.0,14.117568866935489
ISS053-E-180514,43.2,16.6,-59.0,50.0,14.964866817188915
ISS053-E-180517,43.3,16.8,-58.0,50.0,15.119816499322338
ISS053-E-180521,43.5,17.1,-58.0,50.0,15.357663808537781
ISS053-E-180547,44.3,19.0,-57.0,50.0,16.811096233859455
ISS053-E-180554,44.6,19.5,-56.0,50.0,17.203662649143325
ISS053-E-180561,44.8,20.1,-56.0,50.0,17.652952046666442
ISS053-E-180589,45.6,22.2,-54.0,50.0,19.227703106924256
ISS053-E-180605,46.1,23.4,-53.0,50.0,20.125290277823435
ISS053-E-180614,46.4,24.2,-52.0,50.0,20.715416627511644
ISS053-E-180633,46.9,25.7,-51.0,50.0,21.804998806142713
ISS053-E-180636,47.0,25.9,-51.0,50.0,21.954092150049235
ISS053-E-180642,47.2,26.4,-51.0,50.0,22.319008640693053
ISS053-E-180646,47.3,26.8,-50.0,50.0,22.60174142732947
ISS053-E-37304,30.8,9.8,-30.0,50.0,13.883766959894373
ISS053-E-37306,31.5,10.7,-30.0,50.0,13.96748025694611
ISS053-E-37320,37.5,18.3,-34.0,50.0,16.757429886934375
ISS053-E-37336,41.2,24.4,-36.0,50.0,20.75256475813768
ISS053-E-37343,41.6,25.1,-36.0,50.0,21.23750387282327
ISS053-E-37344,41.7,25.2,-36.0,50.0,21.303282327816486
ISS053-E-37349,42.6,27.0,-36.0,50.0,22.568021304700085
ISS053-E-240449,51.8,-2.0,-58.0,56.0,11.820198285270733
ISS053-E-84313,42.8,-20.3,-40.0,65.0,13.250176063735765
ISS053-E-84316,41.9,-18.5,-41.0,65.0,11.843127659752941
ISS053-E-84319,37.3,-10.9,-49.0,65.0,6.731358821490174
ISS053-E-84320,36.5,-9.8,-50.0,65.0,6.381928367132292
ISS053-E-468295,48.2,-29.9,-42.0,50.0,20.847855313111783
ISS053-E-49699,50.2,-25.2,-27.0,50.0,18.586045419078268
ISS053-E-357244,33.7,-4.1,-53.0,70.0,6.361029576016283
ISS053-E-180315,35.6,4.0,-71.0,50.0,7.0637387342166935
ISS053-E-180316,35.6,4.0,-71.0,50.0,7.0637387342166935
ISS053-E-180321,35.8,4.3,-70.0,50.0,7.124771942425834
ISS053-E-180322,35.8,4.4,-70.0,50.0,7.1885723240298365
