nasa_id,lat,lon,elev,fclt,distance_deg
ISS046-E-21509,33.2,-22.4,-58.0,50.0,16.94768587964406
ISS046-E-21510,33.4,-22.2,-58.0,50.0,16.704533588038647
ISS046-E-21511,33.8,-21.8,-58.0,50.0,16.221397359361493
ISS046-E-21512,34.0,-21.5,-59.0,50.0,15.90794702709508
ISS046-E-21513,34.2,-21.3,-59.0,50.0,15.669071208241464
ISS046-E-21514,35.1,-20.1,-59.0,50.0,14.387117515989775
ISS046-E-21515,35.1,-20.1,-59.0,50.0,14.387117515989775
ISS046-E-21516,35.2,-20.0,-59.0,50.0,14.270917990017217
ISS046-E-21517,35.2,-19.9,-59.0,50.0,14.196697350013952
ISS046-E-21518,35.3,-19.9,-59.0,50.0,14.155087734505699
ISS046-E-21519,35.3,-19.8,-59.0,50.0,14.080790744127706
ISS046-E-21520,35.4,-19.8,-60.0,50.0,14.039634670559415
ISS046-E-21521,35.4,-19.7,-60.0,50.0,13.96526113827764
ISS046-E-21522,35.4,-19.7,-60.0,50.0,13.96526113827764
ISS046-E-21523,35.5,-19.6,-60.0,50.0,13.850116723191364
ISS046-E-21524,35.5,-19.5,-60.0,50.0,13.775710102549837
ISS046-E-21525,35.6,-19.5,-60.0,50.0,13.735365926926633
ISS046-E-21526,35.6,-19.4,-60.0,50.0,13.660881532442307
ISS046-E-21527,35.6,-19.4,-60.0,50.0,13.660881532442307
ISS046-E-21528,35.7,-19.3,-60.0,50.0,13.546455178241015
ISS046-E-21529,35.7,-19.3,-60.0,50.0,13.546455178241015
ISS046-E-21530,35.8,-19.2,-60.0,50.0,13.432440017480195
ISS046-E-21531,35.8,-19.1,-60.0,50.0,13.357841272489855
ISS046-E-21532,35.9,-19.1,-60.0,50.0,13.318845292015485
ISS046-E-21533,35.9,-19.0,-60.0,50.0,13.244167652827034
ISS046-E-21534,35.9,-19.0,-60.0,50.0,13.244167652827034
ISS046-E-21535,36.0,-18.9,-60.0,50.0,13.130924052249163
ISS046-E-21536,36.0,-18.9,-60.0,50.0,13.130924052249163
ISS046-E-21537,36.1,-18.8,-60.0,50.0,13.018120329894032
ISS046-E-21538,36.1,-18.8,-60.0,50.0,13.018120329894032
ISS046-E-21539,36.2,-18.7,-60.0,50.0,12.905766639546655
ISS046-E-21540,36.2,-18.6,-60.0,50.0,12.830890772104462
ISS046-E-21541,36.2,-18.6,-60.0,50.0,12.830890772104462
ISS046-E-21542,36.3,-18.5,-60.0,50.0,12.718918202414816
