nasa_id,lat,lon,elev,fclt,distance_deg
ISS047-E-13954,27.7,11.1,-54.0,50.0,16.939834781247146
ISS047-E-13955,27.8,11.2,-54.0,50.0,16.92016814818586
ISS047-E-13956,27.8,11.2,-54.0,50.0,16.92016814818586
ISS047-E-13957,27.9,11.2,-54.0,50.0,16.843926982720397
ISS047-E-13958,27.9,11.3,-54.0,50.0,16.90134281672316
ISS047-E-13959,28.0,11.3,-54.0,50.0,16.825542645710588
ISS047-E-13960,28.0,11.4,-54.0,50.0,16.883359958116145
ISS047-E-13961,28.1,11.4,-54.0,50.0,16.808004901901075
ISS047-E-13962,28.1,11.5,-54.0,50.0,16.866220617684757
ISS047-E-13963,28.2,11.5,-54.0,50.0,16.7913147450799
ISS047-E-13964,28.2,11.6,-54.0,50.0,16.849925713617903
ISS047-E-13965,28.3,11.6,-54.0,50.0,16.77547303978882
ISS047-E-13966,28.3,11.7,-54.0,50.0,16.834476035867215
ISS047-E-13967,28.3,11.7,-54.0,50.0,16.834476035867215
ISS047-E-13968,28.4,11.8,-54.0,50.0,16.819872245130327
ISS047-E-13969,28.4,11.8,-54.0,50.0,16.819872245130327
ISS047-E-13970,28.5,11.9,-54.0,50.0,16.80611487192555
ISS047-E-13971,28.5,11.9,-54.0,50.0,16.80611487192555
ISS047-E-13972,28.6,12.0,-54.0,50.0,16.793204315759862
ISS047-E-13973,28.6,12.0,-54.0,50.0,16.793204315759862
ISS047-E-13974,28.7,12.1,-54.0,50.0,16.781140844391537
ISS047-E-13975,28.7,12.1,-54.0,50.0,16.781140844391537
ISS047-E-13976,28.8,12.2,-54.0,50.0,16.769924593189135
ISS047-E-13977,28.8,12.2,-54.0,50.0,16.769924593189135
ISS047-E-13978,28.9,12.2,-54.0,50.0,16.698272167002134
ISS047-E-13979,28.9,12.3,-54.0,50.0,16.759555564587917
ISS047-E-13980,28.9,12.3,-54.0,50.0,16.759555564587917
ISS047-E-13981,29.0,12.4,-54.0,50.0,16.750033627644864
ISS047-E-13982,29.0,12.4,-54.0,50.0,16.750033627644864
ISS047-E-13983,29.1,12.5,-54.0,50.0,16.7413585176933
ISS047-E-13984,29.1,12.5,-54.0,50.0,16.7413585176933
ISS047-E-13985,29.2,12.6,-54.0,50.0,16.733529836097738
ISS047-E-13986,29.2,12.6,-53.0,50.0,16.733529836097738
ISS047-E-13987,29.3,12.7,-53.0,50.0,16.72654705010967
ISS047-E-13988,29.3,12.7,-53.0,50.0,16.72654705010967
ISS047-E-13989,29.4,12.8,-53.0,50.0,16.720409492824647
ISS047-E-13990,29.4,12.8,-53.0,50.0,16.720409492824647
ISS047-E-13991,29.5,12.9,-53.0,50.0,16.715116363240867
ISS047-E-13992,29.5,12.9,-53.0,50.0,16.715116363240867
ISS047-E-13993,29.5,13.0,-53.0,50.0,16.778701323255657
ISS047-E-13994,29.6,13.0,-53.0,50.0,16.710666726419397
ISS047-E-13995,29.6,13.1,-53.0,50.0,16.774592488287798
ISS047-E-13996,29.7,13.1,-53.0,50.0,16.707059513745733
ISS047-E-13997,29.7,13.2,-53.0,50.0,16.77132195428299
ISS047-E-13998,29.8,13.2,-53.0,50.0,16.704293523292602
ISS047-E-13999,29.8,13.3,-53.0,50.0,16.768888468071072
ISS047-E-14000,29.9,13.3,-53.0,50.0,16.70236742028334
ISS047-E-14001,29.9,13.4,-53.0,50.0,16.76729064546182
ISS047-E-14002,30.0,13.4,-53.0,50.0,16.70127973765522
ISS047-E-14003,30.0,13.5,-53.0,50.0,16.766526971841873
ISS047-E-14004,30.0,13.5,-53.0,50.0,16.766526971841873
ISS047-E-14005,30.1,13.6,-53.0,50.0,16.766595802868455
ISS047-E-14006,30.1,13.6,-53.0,50.0,16.766595802868455
ISS047-E-14007,30.2,13.7,-53.0,50.0,16.767495365258718
ISS047-E-14008,30.2,13.7,-53.0,50.0,16.767495365258718
ISS047-E-14009,30.3,13.8,-53.0,50.0,16.769223757673437
ISS047-E-14010,30.3,13.8,-53.0,50.0,16.769223757673437
ISS047-E-14011,30.4,13.9,-53.0,50.0,16.77177895169375
ISS047-E-14012,30.4,13.9,-53.0,50.0,16.77177895169375
ISS047-E-14013,30.5,14.0,-53.0,50.0,16.77515879288935
ISS047-E-14014,30.5,14.0,-53.0,50.0,16.77515879288935
ISS047-E-14015,30.5,14.1,-53.0,50.0,16.842083328025396
ISS047-E-14016,30.6,14.1,-53.0,50.0,16.779361001976394
ISS047-E-14017,30.6,14.2,-53.0,50.0,16.846580109583947
ISS047-E-14018,30.7,14.2,-53.0,50.0,16.784383176063308
ISS047-E-14019,30.7,14.3,-53.0,50.0,16.851892326871223
ISS047-E-14020,30.8,14.3,-53.0,50.0,16.790222789982465
ISS047-E-14021,30.8,14.4,-53.0,50.0,16.858017424133493
ISS047-E-14022,30.9,14.4,-53.0,50.0,16.796877197705644
ISS047-E-14023,30.9,14.5,-53.0,50.0,16.86495272678115
ISS047-E-14024,30.9,14.5,-53.0,50.0,16.86495272678115
ISS047-E-14025,31.0,14.6,-53.0,50.0,16.872695442892695
ISS047-E-14026,31.0,14.6,-53.0,50.0,16.872695442892695
ISS047-E-14027,31.1,14.7,-53.0,50.0,16.881242664795344
ISS047-E-14028,31.1,14.7,-53.0,50.0,16.881242664795344
ISS047-E-14029,31.2,14.8,-53.0,50.0,16.89059137071975
ISS047-E-14030,31.2,14.8,-53.0,50.0,16.89059137071975
ISS047-E-14031,31.3,14.9,-53.0,50.0,16.90073842652622
ISS047-E-14032,31.3,14.9,-53.0,50.0,16.90073842652622
ISS047-E-14033,31.4,15.0,-53.0,50.0,16.911680587499752
ISS047-E-14034,31.4,15.0,-53.0,50.0,16.911680587499752
ISS047-E-14035,31.4,15.1,-53.0,50.0,16.98118706811478
ISS047-E-14036,31.5,15.1,-53.0,50.0,16.923414500211173
ISS047-E-14037,31.5,15.2,-53.0,50.0,16.9931711942995
ISS047-E-14038,31.6,15.2,-53.0,50.0,16.935936704441456
ISS047-E-14039,31.6,15.3,-53.0,50.0,17.005938910305545
ISS047-E-14040,31.7,15.3,-53.0,50.0,16.949243635166386
ISS047-E-14041,31.7,15.4,-53.0,50.0,17.01948663962121
ISS047-E-14042,31.8,15.4,-53.0,50.0,16.963331624598425
ISS047-E-14043,31.8,15.5,-53.0,50.0,17.033810704935487
ISS047-E-14044,31.8,15.5,-53.0,50.0,17.033810704935487
ISS047-E-14045,31.9,15.6,-53.0,50.0,17.048907330219233
ISS047-E-14046,31.9,15.6,-53.0,50.0,17.048907330219233
ISS047-E-14047,32.0,15.7,-53.0,50.0,17.06477264285543
ISS047-E-14048,32.0,15.7,-53.0,50.0,17.06477264285543
ISS047-E-14049,32.1,15.8,-53.0,50.0,17.08140267581543
ISS047-E-14050,32.1,15.8,-53.0,50.0,17.08140267581543
ISS047-E-14051,32.2,15.9,-53.0,50.0,17.09879336987807
ISS047-E-14052,32.2,15.9,-53.0,50.0,17.09879336987807
ISS047-E-14053,32.2,16.0,-53.0,50.0,17.170244096352565
ISS047-E-14054,32.3,16.0,-53.0,50.0,17.11694057588863
ISS047-E-14055,32.3,16.1,-53.0,50.0,17.18860131083714
ISS047-E-14056,32.4,16.2,-53.0,50.0,17.207706095972277
ISS047-E-14057,32.4,16.2,-53.0,50.0,17.207706095972277
ISS047-E-14058,32.5,16.3,-53.0,50.0,17.22755413386435
ISS047-E-14059,32.5,16.3,-53.0,50.0,17.22755413386435
ISS047-E-14060,32.6,16.4,-53.0,50.0,17.248141025422296
ISS047-E-14061,32.6,16.4,-53.0,50.0,17.248141025422296
ISS047-E-14062,32.6,16.5,-53.0,50.0,17.320468069504418
ISS047-E-14063,32.7,16.5,-53.0,50.0,17.269462292714547
ISS047-E-14064,32.7,16.6,-53.0,50.0,17.341978350641238
ISS047-E-14065,32.8,16.6,-53.0,50.0,17.291513381348473
ISS047-E-14066,32.8,16.7,-53.0,50.0,17.36421381247633
ISS047-E-14067,32.9,16.7,-53.0,50.0,17.314289662869538
ISS047-E-14068,32.9,16.8,-53.0,50.0,17.387169837942785
ISS047-E-14069,32.9,16.8,-53.0,50.0,17.387169837942785
ISS047-E-14070,33.0,16.9,-53.0,50.0,17.410841739917146
ISS047-E-14071,33.0,16.9,-53.0,50.0,17.410841739917146
ISS047-E-14072,33.1,17.0,-53.0,50.0,17.435224763614112
ISS047-E-14073,33.1,17.0,-53.0,50.0,17.435224763614112
ISS047-E-14074,33.2,17.1,-53.0,50.0,17.460314088991034
ISS047-E-14075,33.2,17.1,-53.0,50.0,17.460314088991034
ISS047-E-14076,33.3,17.2,-53.0,50.0,17.48610483315921
ISS047-E-14077,33.3,17.3,-53.0,50.0,17.559707076168078
ISS047-E-14078,33.3,17.3,-53.0,50.0,17.559707076168078
ISS047-E-14079,33.4,17.4,-53.0,50.0,17.58634919624015
ISS047-E-14080,33.4,17.4,-52.0,50.0,17.58634919624015
ISS047-E-14081,33.5,17.5,-52.0,50.0,17.613678299658854
ISS047-E-14082,33.5,17.5,-52.0,50.0,17.613678299658854
ISS047-E-14083,33.6,17.6,-52.0,50.0,17.64168935135244
ISS047-E-14084,33.6,17.6,-52.0,50.0,17.64168935135244
ISS047-E-14085,33.6,17.7,-52.0,50.0,17.715785665032016
ISS047-E-14086,33.7,17.7,-52.0,50.0,17.670377264359743
ISS047-E-14087,33.7,17.8,-52.0,50.0,17.744613286985256
ISS047-E-14088,33.8,17.8,-52.0,50.0,17.6997369021965
ISS047-E-14089,33.8,17.9,-52.0,50.0,17.774108250222742
ISS047-E-14090,33.9,18.0,-52.0,50.0,17.804265396728958
ISS047-E-14091,33.9,18.0,-52.0,50.0,17.804265396728958
ISS047-E-14092,34.0,18.1,-52.0,50.0,17.835079524814876
ISS047-E-14093,34.0,18.1,-52.0,50.0,17.835079524814876
ISS047-E-14094,34.0,18.2,-52.0,50.0,17.909743845157955
ISS047-E-14095,34.1,18.2,-52.0,50.0,17.866545391410178
ISS047-E-14096,34.1,18.3,-52.0,50.0,17.941330430270686
ISS047-E-14097,34.2,18.3,-52.0,50.0,17.898657714339464
ISS047-E-14098,34.2,18.4,-52.0,50.0,17.973559234690054
ISS047-E-14099,34.3,18.4,-52.0,50.0,17.93141117458081
ISS047-E-14100,34.3,18.5,-52.0,50.0,18.006424969267872
ISS047-E-14101,34.3,18.5,-52.0,50.0,18.006424969267872
ISS047-E-14102,34.4,18.6,-52.0,50.0,18.039922311207516
ISS047-E-14103,34.4,18.7,-52.0,50.0,18.115072887506617
ISS047-E-14104,34.5,18.7,-52.0,50.0,18.07404590624127
ISS047-E-14105,34.5,18.8,-52.0,50.0,18.149298987788416
ISS047-E-14106,34.6,18.8,-52.0,50.0,18.1087903707844
ISS047-E-14107,34.6,18.9,-52.0,50.0,18.184141881903656
ISS047-E-14108,34.6,18.9,-52.0,50.0,18.184141881903656
ISS047-E-14109,34.7,19.0,-52.0,50.0,18.219596192351727
ISS047-E-14110,34.7,19.0,-52.0,50.0,18.219596192351727
ISS047-E-14111,34.8,19.1,-52.0,50.0,18.25565651732622
ISS047-E-14112,34.8,19.2,-52.0,50.0,18.331215527734358
ISS047-E-14113,34.9,19.2,-52.0,50.0,18.292317432751673
ISS047-E-14114,34.9,19.3,-52.0,50.0,18.367961560005924
ISS047-E-14115,34.9,19.3,-52.0,50.0,18.367961560005924
ISS047-E-14116,35.0,19.4,-52.0,50.0,18.405298835223824
ISS047-E-14117,35.0,19.4,-52.0,50.0,18.405298835223824
ISS047-E-14118,35.1,19.5,-52.0,50.0,18.443221926647016
ISS047-E-14119,35.1,19.5,-52.0,50.0,18.443221926647016
ISS047-E-14120,35.2,19.6,-52.0,50.0,18.481725391807036
ISS047-E-14121,35.2,19.7,-52.0,50.0,18.557619074565732
ISS047-E-14122,35.2,19.7,-52.0,50.0,18.557619074565732
ISS047-E-14123,35.3,19.8,-52.0,50.0,18.59676604250647
ISS047-E-14124,35.3,19.8,-52.0,50.0,18.59676604250647
ISS047-E-14125,35.4,19.9,-52.0,50.0,18.63647873666385
ISS047-E-14126,35.4,19.9,-52.0,50.0,18.63647873666385
ISS047-E-14127,35.4,20.0,-52.0,50.0,18.712520831045392
ISS047-E-14128,35.5,20.0,-52.0,50.0,18.67675171628221
ISS047-E-14129,35.5,20.1,-52.0,50.0,18.75285393070995
ISS047-E-14130,35.6,20.2,-52.0,50.0,18.79373825236289
ISS047-E-14131,35.6,20.2,-52.0,50.0,18.79373825236289
ISS047-E-14132,35.7,20.3,-52.0,50.0,18.83516837929818
ISS047-E-14133,35.7,20.3,-52.0,50.0,18.83516837929818
ISS047-E-14134,35.7,20.4,-52.0,50.0,18.9113916804912
ISS047-E-14135,35.8,20.4,-52.0,50.0,18.877138890603526
ISS047-E-14136,35.8,20.5,-52.0,50.0,18.953410632369234
ISS047-E-14137,35.9,20.6,-51.0,50.0,18.995961076874767
ISS047-E-14138,35.9,20.6,-51.0,50.0,18.995961076874767
ISS047-E-14139,36.0,20.7,-51.0,50.0,19.03903762836394
ISS047-E-14140,36.0,20.7,-51.0,50.0,19.03903762836394
ISS047-E-14141,36.0,20.8,-51.0,50.0,19.115404579494488
ISS047-E-14142,36.1,20.8,-51.0,50.0,19.082634901968056
ISS047-E-14143,36.1,20.9,-51.0,50.0,19.159039156514336
ISS047-E-14144,36.2,21.0,-51.0,50.0,19.203185751335482
ISS047-E-14145,36.2,21.0,-51.0,50.0,19.203185751335482
ISS047-E-14146,36.2,21.1,-51.0,50.0,19.279630835162454
ISS047-E-14147,36.3,21.1,-51.0,50.0,19.247839024219406
ISS047-E-14148,36.3,21.2,-51.0,50.0,19.32431402487305
ISS047-E-14149,36.4,21.2,-51.0,50.0,19.292993640678763
ISS047-E-14150,36.4,21.3,-51.0,50.0,19.369495342939477
ISS047-E-14151,36.5,21.4,-51.0,50.0,19.415169500575104
ISS047-E-14152,36.5,21.4,-51.0,50.0,19.415169500575104
ISS047-E-14153,36.5,21.5,-51.0,50.0,19.49169916387602
ISS047-E-14154,36.6,21.5,-51.0,50.0,19.461331216995053
ISS047-E-14155,36.6,21.6,-51.0,50.0,19.537880576955278
ISS047-E-14156,36.7,21.6,-51.0,50.0,19.50797522065406
ISS047-E-14157,36.7,21.7,-51.0,50.0,19.584541205992313
ISS047-E-14931,11.2,4.1,-44.0,50.0,29.478027280984847
ISS047-E-14932,12.0,4.7,-44.0,50.0,28.813723692663086
ISS047-E-14933,13.8,6.1,-45.0,50.0,27.39007399205963
ISS047-E-14934,15.1,7.1,-46.0,50.0,26.41663301006616
ISS047-E-14935,16.1,7.8,-46.0,50.0,25.681449323599296
ISS047-E-14936,16.9,8.5,-47.0,50.0,25.1622919970468
ISS047-E-14937,18.1,9.4,-47.0,50.0,24.376854019523567
ISS047-E-14938,19.3,10.4,-48.0,50.0,23.68594465351595
ISS047-E-14939,20.2,11.2,-48.0,50.0,23.23214269319782
ISS047-E-14940,21.9,12.6,-49.0,50.0,22.43200633539625
ISS047-E-14941,23.0,13.6,-49.0,50.0,22.040929177237786
ISS047-E-14942,25.3,15.8,-49.0,50.0,21.51544015918717
ISS047-E-14943,26.6,17.0,-50.0,50.0,21.335241597378882
ISS047-E-14944,27.5,17.9,-50.0,50.0,21.316177880721042
ISS047-E-14945,28.0,18.4,-50.0,50.0,21.327726630207795
ISS047-E-14946,28.9,19.3,-50.0,50.0,21.38756946846904
ISS047-E-14947,29.5,20.0,-50.0,50.0,21.525709817827824
ISS047-E-14948,30.2,20.8,-50.0,50.0,21.704272324971804
ISS047-E-14949,30.9,21.5,-50.0,50.0,21.839447736661356
ISS047-E-14950,31.4,22.0,-50.0,50.0,21.952362669912986
ISS047-E-14951,31.9,22.6,-50.0,50.0,22.152966705824497
ISS047-E-14952,32.6,23.4,-50.0,50.0,22.426734518250708
ISS047-E-14953,33.8,24.9,-50.0,50.0,23.050584599471787
ISS047-E-14954,34.3,25.6,-49.0,50.0,23.38771199373904
ISS047-E-14955,35.0,26.5,-49.0,50.0,23.816700172292574
ISS047-E-16257,33.5,-21.8,-2.0,50.0,16.363886331525347
ISS047-E-16258,33.3,-21.6,-2.0,50.0,16.31565687367898
ISS047-E-16259,32.9,-21.2,-2.0,50.0,16.228527926304764
ISS047-E-16260,32.7,-20.9,-1.0,50.0,16.118302991630326
ISS047-E-16261,32.4,-20.6,-1.0,50.0,16.06681603918498
ISS047-E-16262,31.9,-20.0,-1.0,50.0,15.928179370331064
ISS047-E-21014,13.9,-19.8,-28.0,50.0,29.969683560295476
ISS047-E-21015,14.0,-19.8,-28.0,50.0,29.880072521901813
ISS047-E-21016,14.0,-19.7,-28.0,50.0,29.83704576289578
ISS047-E-21017,14.1,-19.7,-28.0,50.0,29.74739598258738
ISS047-E-21018,14.2,-19.6,-28.0,50.0,29.614775518035124
ISS047-E-21019,14.3,-19.6,-28.0,50.0,29.52514700305997
ISS047-E-21020,14.4,-19.5,-28.0,50.0,29.39254398813823
ISS047-E-21021,14.4,-19.4,-28.0,50.0,29.34970458204164
ISS047-E-21022,14.5,-19.4,-28.0,50.0,29.25999771292993
ISS047-E-21023,14.6,-19.3,-28.0,50.0,29.127508625453395
ISS047-E-21024,14.7,-19.2,-28.0,50.0,28.995077178785685
ISS047-E-21025,14.8,-19.2,-28.0,50.0,28.90535227729365
ISS047-E-21026,14.9,-19.1,-29.0,50.0,28.77293906694715
ISS047-E-21027,15.0,-19.0,-29.0,50.0,28.64058418454369
ISS047-E-21028,15.1,-18.9,-29.0,50.0,28.50828809602264
ISS047-E-21029,15.2,-18.9,-29.0,50.0,28.418505027803604
ISS047-E-21030,15.3,-18.8,-29.0,50.0,28.286227737078406
ISS047-E-21031,15.4,-18.7,-29.0,50.0,28.154009943663667
ISS047-E-21032,15.6,-18.5,-29.0,50.0,27.889754773132527
ISS047-E-21033,15.7,-18.5,-29.0,50.0,27.799871515400746
ISS047-E-21034,15.8,-18.4,-29.0,50.0,27.66779375535326
ISS047-E-21035,15.9,-18.3,-29.0,50.0,27.535777187455988
ISS047-E-21036,15.9,-18.3,-29.0,50.0,27.535777187455988
ISS047-E-21037,16.0,-18.2,-29.0,50.0,27.403822312133695
ISS047-E-21038,16.0,-18.2,-29.0,50.0,27.403822312133695
ISS047-E-21039,16.1,-18.2,-29.0,50.0,27.313878303421415
ISS047-E-21040,16.2,-18.1,-29.0,50.0,27.18194358654344
ISS047-E-21041,16.3,-18.0,-29.0,50.0,27.050071311493483
ISS047-E-21042,16.4,-17.9,-29.0,50.0,26.91826199467509
ISS047-E-21043,16.4,-17.9,-30.0,50.0,26.91826199467509
ISS047-E-21044,16.5,-17.8,-30.0,50.0,26.78651615922676
ISS047-E-21045,16.5,-17.8,-30.0,50.0,26.78651615922676
ISS047-E-21046,16.6,-17.8,-30.0,50.0,26.69646752976431
ISS047-E-21047,16.7,-17.7,-30.0,50.0,26.56474266523441
ISS047-E-47495,50.5,14.4,-25.0,70.0,16.063036717340257
ISS047-E-47496,50.1,16.3,-26.0,70.0,16.885296878694742
ISS047-E-47497,50.0,17.0,-27.0,70.0,17.23217269510194
ISS047-E-47498,49.6,19.0,-28.0,70.0,18.223540177762967
ISS047-E-47499,48.7,22.9,-30.0,70.0,20.329325156906055
ISS047-E-47500,48.1,25.1,-31.0,70.0,21.608632803324525
ISS047-E-47501,47.7,26.6,-32.0,70.0,22.526814896871002
ISS047-E-48092,51.6,22.3,-10.0,70.0,20.943212674516438
ISS047-E-48093,51.6,22.3,-10.0,70.0,20.943212674516438
ISS047-E-125979,25.1,-14.6,-42.0,70.0,17.78539062143143
ISS047-E-125980,25.1,-14.6,-42.0,70.0,17.78539062143143
ISS047-E-125981,25.1,-14.6,-42.0,70.0,17.78539062143143
ISS047-E-125982,25.1,-14.6,-42.0,70.0,17.78539062143143
ISS047-E-125983,25.4,-14.2,-42.0,70.0,17.344368425173837
ISS047-E-125984,26.0,-13.7,-42.0,70.0,16.599642845741588
ISS047-E-125985,26.1,-13.6,-42.0,70.0,16.46820142974235
ISS047-E-125986,26.6,-13.1,-41.0,70.0,15.811957739572003
ISS047-E-125987,26.7,-13.1,-41.0,70.0,15.725031277256424
ISS047-E-125988,26.8,-13.0,-41.0,70.0,15.5939311203956
ISS047-E-125989,26.9,-12.8,-41.0,70.0,15.41900254625899
ISS047-E-125990,27.2,-12.5,-41.0,70.0,15.026660589642068
ISS047-E-125991,27.3,-12.4,-41.0,70.0,14.896019248919025
ISS047-E-125992,27.4,-12.3,-41.0,70.0,14.765448704615428
